index_col,stock_code,shortname,fullname,city,region,income,profit,number,comedate,book,report,industry,product,bussiness
1388,2942,新农股份,浙江新农化工股份有限公司,浙江,台州市,--,--,1099,2018-12-05,,,--,主营业务:化学农药原药及制剂、精细化工中间体的研发、生产和销售。,化学农药原药及制剂、精细化工中间体的研发、生产和销售。
1389,2943,宇晶股份,湖南宇晶机器股份有限公司,湖南,益阳市,27233.85,6611.20,391,2018-11-29,,,--,主营业务:精密数控机床设备的研发、设计、生产和销售;提供硬脆材料切割、研磨及抛光等加工服务一体化解决方案,精密数控机床设备的研发、设计、生产和销售;提供硬脆材料切割、研磨及抛光等加工服务一体化解决方案
1390,300001,特锐德,青岛特锐德电气股份有限公司,青岛市,崂山区,263731.58,12281.92,6753,2009-10-30,--,,其他输变电设备,主营业务:研发、生产和销售以户外箱式电力设备为主、户内开关柜为辅的成套变配电产品,研发、生产和销售以户外箱式电力设备为主、户内开关柜为辅的成套变配电产品
1391,300002,神州泰岳,北京神州泰岳软件股份有限公司,北京市,海淀区,65310.35,-13594.99,4226,2009-10-30,--,,其他软件服务,主营业务:ICT领域运营管理软件、手机游戏、物联网技术应用、创新板块,ICT领域运营管理软件、手机游戏、物联网技术应用、创新板块
1392,300003,乐普医疗,乐普(北京)医疗器械股份有限公司,北京市,昌平区,295463.00,80978.50,6316,2009-10-30,--,,医疗器械,主营业务:医疗器械及其配件的技术开发、生产，销售。,医疗器械及其配件的技术开发、生产，销售。
1393,300004,南风股份,南方风机股份有限公司,佛山市,南海区,30976.68,-1608.35,1260,2009-10-30,--,,其他专用机械,主营业务:通风与空气处理系统的设计和产品开发、制造与销售,通风与空气处理系统的设计和产品开发、制造与销售
1394,300005,探路者,探路者控股集团股份有限公司,北京市,昌平区,87660.77,2412.08,1791,2009-10-30,--,,户外用品,主营业务:户外用品的研发和销售、户外信息服务业务，旅行业务以及体育业务,户外用品的研发和销售、户外信息服务业务，旅行业务以及体育业务
1395,300006,莱美药业,重庆莱美药业股份有限公司,重庆市,南岸区,68858.09,8075.60,1458,2009-10-30,--,,化学制剂,主营业务:药品的生产与销售,药品的生产与销售
1396,300007,汉威科技,汉威科技集团股份有限公司,郑州市,中原区,73081.54,6667.69,2002,2009-10-30,--,,仪器仪表,主营业务:气体传感器、气体检测仪器仪表及监控系统的研发、生产、销售,气体传感器、气体检测仪器仪表及监控系统的研发、生产、销售
1397,300008,天海防务,天海融合防务装备技术股份有限公司,上海市,松江区,58931.67,4189.45,1134,2009-10-30,--,,船舶制造,主营业务:船舶工程及海洋工程设计、设计工程总承包(EPC)、船舶建造监理，新增并拓展了现代服务业务和游艇设计、制造及销售业务等,船舶工程及海洋工程设计、设计工程总承包(EPC)、船舶建造监理，新增并拓展了现代服务业务和游艇设计、制造及销售业务等
1398,300009,安科生物,安徽安科生物工程(集团)股份有限公司,合肥市,蜀山区,62701.40,13010.68,1657,2009-10-30,--,,生物医药,主营业务:生产销售生物制品、中成药和化学合成药,生产销售生物制品、中成药和化学合成药
1399,300010,立思辰,北京立思辰科技股份有限公司,北京市,门头沟区,54991.88,-5673.15,2151,2009-10-30,--,,教育信息化,主营业务:内容(安全)管理解决方案业务、教育产品及管理解决方案业务以及视音频解决方案及服务等产品组合。,内容(安全)管理解决方案业务、教育产品及管理解决方案业务以及视音频解决方案及服务等产品组合。
1400,300011,鼎汉技术,北京鼎汉技术股份有限公司,北京市,丰台区,59298.00,2865.69,1813,2009-10-30,--,,轨道交通设备,主营业务:轨道交通电源设备、电线电缆的销售及提供其他配套产品和技术服务,轨道交通电源设备、电线电缆的销售及提供其他配套产品和技术服务
序号,股票代码,股票简称,公司名称,省份,城市,主营业务收入(201806),净利润(201806),员工人数,上市日期,招股书,公司财报,行业分类,产品类型,主营业务
1401,300012,华测检测,华测检测认证集团股份有限公司,深圳市,宝安区,108889.48,5101.08,7445,2009-10-30,--,,其他专业服务,主营业务:独立第三方检测业务,独立第三方检测业务
1402,300013,新宁物流,江苏新宁现代物流股份有限公司,苏州市,昆山市,46380.01,3001.69,3182,2009-10-30,--,,物流,主营业务:以电子元器件保税仓储为核心，并为电子信息产业供应链中的原料供应、采购与生产环节提供第三方综合物流服务,以电子元器件保税仓储为核心，并为电子信息产业供应链中的原料供应、采购与生产环节提供第三方综合物流服务
1403,300014,亿纬锂能,惠州亿纬锂能股份有限公司,惠州市,惠州市,188362.88,15877.35,6559,2009-10-30,--,,电池,主营业务:锂原电池、锂离子电池、电子产品和电子烟,锂原电池、锂离子电池、电子产品和电子烟
1404,300015,爱尔眼科,爱尔眼科医院集团股份有限公司,长沙市,芙蓉区,377981.34,50906.57,15702,2009-10-30,--,,医疗服务,主营业务:眼科医疗服务与视光医疗服务,眼科医疗服务与视光医疗服务
1405,300016,北陆药业,北京北陆药业股份有限公司,北京市,密云区,31121.93,8469.12,535,2009-10-30,--,,化学制剂,主营业务:是对比剂系列、精神类药品和降糖类等药品的研发、生产与销售，同时积极落实肿瘤个性化诊疗的发展战略。,是对比剂系列、精神类药品和降糖类等药品的研发、生产与销售，同时积极落实肿瘤个性化诊疗的发展战略。
1406,300017,网宿科技,网宿科技股份有限公司,上海市,嘉定区,305977.74,44941.33,3748,2009-10-30,--,,云服务(含IDC、CDN),主营业务:向客户提供全球范围内的内容分发与加速(CDN)服务、互联网数据中心(IDC)服务及云服务整体解决方案,向客户提供全球范围内的内容分发与加速(CDN)服务、互联网数据中心(IDC)服务及云服务整体解决方案
1407,300018,中元股份,武汉中元华电科技股份有限公司,武汉市,江夏区,16351.7,506.63,755,2009-10-30,--,,电气自控设备,主营业务:电力系统智能化记录分析、时间同步、变电站综合自动化和配网自动化相关产品的研发、制造、销售和服务。,电力系统智能化记录分析、时间同步、变电站综合自动化和配网自动化相关产品的研发、制造、销售和服务。
1408,300019,硅宝科技,成都硅宝科技股份有限公司,成都市,武侯区,37417.95,1054.18,713,2009-10-30,--,,其他化学制品,主营业务:有机硅密封胶、防腐材料及工程、硅烷偶联剂、设备制造及工程服务等。,有机硅密封胶、防腐材料及工程、硅烷偶联剂、设备制造及工程服务等。
1409,300020,银江股份,银江股份有限公司,杭州市,西湖区,108163.4,9232.25,881,2009-10-30,--,,其他软件服务,主营业务:智慧城市、智慧交通和智慧医疗领域工程项目的开发、实施和维护。,智慧城市、智慧交通和智慧医疗领域工程项目的开发、实施和维护。
1410,300021,大禹节水,大禹节水集团股份有限公司,酒泉市,酒泉市,78435.4,5550.28,1567,2009-10-30,--,,节水灌溉,主营业务:从事智慧水利项目建设、现代节水设施制造业和水利施工工程业务、现代农业设施连锁经营、水利设计、水利信息化和探索土地流转种植,从事智慧水利项目建设、现代节水设施制造业和水利施工工程业务、现代农业设施连锁经营、水利设计、水利信息化和探索土地流转种植
1411,300022,吉峰科技,吉峰三农科技服务股份有限公司,成都市,郫县,136174.44,219.52,1412,2009-10-30,--,,农业机械销售,主营业务:农（牧、林果、蔬菜）业机械（单台或成套）设备、农用轻型载货汽车、农村通用机电等销售与服务,农（牧、林果、蔬菜）业机械（单台或成套）设备、农用轻型载货汽车、农村通用机电等销售与服务
1412,300023,宝德股份,西安宝德自动化股份有限公司,西安市,西安市,26066.98,2055.23,159,2009-10-30,--,,其他非银行金融,主营业务:油田自动化服务、融资租赁污水处理设计与施工等。,油田自动化服务、融资租赁污水处理设计与施工等。
1413,300024,机器人,沈阳新松机器人自动化股份有限公司,沈阳市,沈阳市,123061.73,21284.47,4513,2009-10-30,--,,工业机器人,主营业务:零部件、机器人、特种机器人及工业4.0,零部件、机器人、特种机器人及工业4.0
1414,300025,华星创业,杭州华星创业通信技术股份有限公司,杭州市,滨江区,63593.16,-3120.55,3140,2009-10-30,--,,通信配套服务,主营业务:提供移动通信技术服务和相关产品的研发、生产和销售,提供移动通信技术服务和相关产品的研发、生产和销售
1415,300026,红日药业,天津红日药业股份有限公司,天津市,武清区,196368.95,34551.9,5369,2009-10-30,--,,化学制剂,主营业务:从事药品及医疗器械的生产经营和研究开发,从事药品及医疗器械的生产经营和研究开发
1416,300027,华谊兄弟,华谊兄弟传媒股份有限公司,金华市,东阳市,212210.89,27737.11,2017,2009-10-30,--,,影视,主营业务:从事电影的制作、发行及衍生业务；电视剧的制作、发行及衍生业务；艺人经纪服务及相关服务业务。,从事电影的制作、发行及衍生业务；电视剧的制作、发行及衍生业务；艺人经纪服务及相关服务业务。
1417,300028,金亚科技,金亚科技股份有限公司,成都市,金牛区,1202.6,3881.19,143,2009-10-30,--,,通信终端设备,主营业务:主要为广电网络及通信运营商提供数字电视端到端整体解决方案。,主要为广电网络及通信运营商提供数字电视端到端整体解决方案。
1418,300029,天龙光电,江苏华盛天龙光电设备股份有限公司,常州市,金坛市,787.19,-2137.86,318,2009-12-25,--,,太阳能,主营业务:单晶炉、多晶炉、石墨热场、石英坩埚等光伏耗材等业务,单晶炉、多晶炉、石墨热场、石英坩埚等光伏耗材等业务
1419,300030,阳普医疗,广州阳普医疗科技股份有限公司,广州市,黄埔区,25911.09,1279.22,906,2009-12-25,--,,医疗器械,主营业务:为临床检验实验室与临床护理提供专业解决方案,为临床检验实验室与临床护理提供专业解决方案
1420,300031,宝通科技,无锡宝通科技股份有限公司,无锡市,无锡市,98889.04,14233.55,889,2009-12-25,--,,其他互联网服务,主营业务:中国移动网络游戏的海外发行和运营,中国移动网络游戏的海外发行和运营
序号,股票代码,股票简称,公司名称,省份,城市,主营业务收入(201806),净利润(201806),员工人数,上市日期,招股书,公司财报,行业分类,产品类型,主营业务
1421,300032,金龙机电,金龙机电股份有限公司,温州市,乐清市,159506.95,-45045.91,12295,2009-12-25,--,,显示器件,主营业务:超小型微特电机和触摸屏等精密光电元器件、组件和模组产品的研发、生产、销售,超小型微特电机和触摸屏等精密光电元器件、组件和模组产品的研发、生产、销售
1422,300033,同花顺,浙江核新同花顺网络信息股份有限公司,杭州市,杭州市,56660.69,19109.62,3023,2009-12-25,--,,其他互联网金融,主营业务:金融资讯及数据服务、手机金融信息服务、网上行情交易系统、基金销售等四大服务。,金融资讯及数据服务、手机金融信息服务、网上行情交易系统、基金销售等四大服务。
1423,300034,钢研高纳,北京钢研高纳科技股份有限公司,北京市,海淀区,34544.75,4634.54,613,2009-12-25,--,,基础件,主营业务:铸造高温合金制品、变形高温合金制品和新型高温合金材料及制品的生产、销售。,铸造高温合金制品、变形高温合金制品和新型高温合金材料及制品的生产、销售。
