HK1125,丽丰控股,丽丰控股有限公司,地产投资
HK1126,德林国际,德林国际有限公司,玩具
HK1127,狮子山集团,狮子山集团有限公司,包装印刷
HK1128,永利澳门,永利澳门有限公司,博彩
HK1129,中国水业集团,中国水业集团有限公司,水务
HK1130,中国环境资源,中国环境资源集团有限公司,综合
HK1131,鸿宝资源,鸿宝资源有限公司,煤炭
HK1132,橙天嘉禾,橙天嘉禾娱乐(集团)有限公司,影视
HK1133,哈尔滨电气,哈尔滨电气股份有限公司,环保工程
HK1135,ASIA SATELLITE,亚洲卫星控股有限公司,卫星及无线通信
HK1136,台泥国际集团,台泥国际集团有限公司,水泥
HK1137,香港电视,香港电视网络有限公司,电商及互联网
HK1138,中远海能,中远海运能源运输股份有限公司,港口运输
HK1139,华多利集团,华多利集团有限公司,汽车经销
HK1140,东英金融,东英金融投资有限公司,--
HK1141,民银资本,民银资本控股有限公司,证券
HK1142,西伯利亚矿业,西伯利亚矿业集团有限公司,煤炭
HK1143,华夏健康产业,华夏健康产业集团有限公司,消费电子
HK1145,勇利投资,勇利投资集团有限公司,港口运输
HK1146,中国服饰控股,中国服饰控股有限公司,男装
HK1148,新晨动力,新晨中国动力控股有限公司,汽车零部件
HK1149,中国安芯,中国安芯控股有限公司,信息化服务
HK1150,米兰站,米兰站控股有限公司,服饰配件
HK1151,依利安达,依利安达集团有限公司,电子元器件
HK1152,正乾金融控股,新融宇集团(控股)有限公司,其他金属矿物
HK1155,星辰通信,星辰通信国际控股有限公司,通信设备
HK1157,中联重科,中联重科股份有限公司,重型机械
HK1158,开元酒店,--,--
HK1159,星光文化,星光文化娱乐集团有限公司,博彩
HK1160,大唐投资国际,大唐投资国际有限公司,--
HK1161,奥思集团,奥思集团有限公司,美容保健
HK1163,德金资源,德金资源集团有限公司,贵金属
HK1164,中广核矿业,中广核矿业有限公司,其他金属矿物
HK1165,顺风清洁能源,顺风国际清洁能源有限公司,新能源
HK1166,星凯控股,星凯控股有限公司,电子元器件
HK1168,百仕达控股,百仕达控股有限公司,地产投资
HK1169,海尔电器,海尔电器集团有限公司,家电
HK1170,信星集团,信星鞋业集团有限公司,鞋类
HK1171,兖州煤业股份,兖州煤业股份有限公司,煤炭
HK1172,融太集团,勤达集团国际有限公司,包装印刷
HK1173,威高国际,威高国际控股有限公司,化妆品
HK1174,太平洋恩利,太平洋恩利国际控股有限公司,渔业
HK1175,鲜驰达控股,鲜驰达控股集团有限公司,包装食品
HK1176,珠光控股,珠光控股集团有限公司,房地产
HK1177,中国生物制药,中国生物制药有限公司,中药
HK1178,汇银控股集团,汇银控股集团有限公司,化妆品
HK1180,汇彩控股,汇彩控股有限公司,博彩
HK1181,唐宫中国,唐宫(中国)控股有限公司,餐饮
HK1182,胜龙国际,胜龙国际控股有限公司,博彩
HK1183,澳能建设,--,--
HK1184,S.A.S. DRAGON,时捷集团有限公司,电子元器件
HK1185,中国航天万源,中国航天万源国际(集团)有限公司,环保工程
HK1186,中国铁建,中国铁建股份有限公司,建筑工程
HK1187,汉唐国际控股,汉唐国际控股有限公司,电子元器件
HK1188,正道集团,正道集团有限公司,汽车制造
HK1189,珀丽酒店,珀丽酒店控股有限公司,酒店
HK1190,航标控股,航标控股有限公司,家具家居
HK1191,中国中石控股,中国中石控股有限公司,房地产
HK1192,泰山石化,泰山石化集团有限公司,气油设备与服务
HK1193,华润燃气,华润燃气控股有限公司,燃气
HK1194,麦盛资本,麦盛资本集团有限公司,贵金属
HK1195,京维集团,京维集团有限公司,房地产
HK1196,伟禄集团,伟禄集团控股有限公司,汽车零部件
HK1197,中国恒石,中国恒石基业有限公司,新能源
HK1198,皇朝家俬,皇朝家俬控股有限公司,家具家居
HK1199,中远海运港口,中远海运港口有限公司,港口运输
HK1200,美联集团,美联集团有限公司,房地产服务
HK1201,天臣控股,天臣控股有限公司,包装印刷
HK1202,成都普天电缆股份,成都普天电缆股份有限公司,通信设备
HK1203,广南(集团),广南(集团)有限公司,钢铁
HK1205,中信资源,中信资源控股有限公司,其他金属矿物
HK1206,同方泰德,同方泰德国际科技有限公司,信息化服务
HK1207,上置集团,上置集团有限公司,房地产
HK1208,五矿资源,五矿资源有限公司,其他金属矿物
HK1210,克莉丝汀,克莉丝汀国际控股有限公司,烘焙食品
HK1211,比亚迪股份,比亚迪股份有限公司,汽车制造
HK1212,利福国际,利福国际集团有限公司,百货商城
HK1213,万保刚集团,万保刚集团有限公司,电子元器件
HK1215,开源控股,开源控股有限公司,酒店
HK1216,中原银行,中原银行股份有限公司,银行
HK1217,中国创新投资,中国创新投资有限公司,--
HK1218,永义国际,永义国际集团有限公司,房地产
HK1219,天喔国际,天喔国际控股有限公司,酒
HK1220,志道国际,志道国际(控股)有限公司,铝
HK1221,SINO HOTELS,信和酒店(集团)有限公司,酒店
HK1222,WANG ON GROUP,宏安集团有限公司,房地产
HK1223,新沣集团,新沣集团有限公司,服装配套
HK1224,中渝置地,中渝置地控股有限公司,房地产
HK1225,隆成金融,隆成金融集团有限公司,综合
HK1226,中国投融资,中国投融资集团有限公司,--
HK1227,国盛投资,国盛投资基金有限公司,--
HK1228,奇峰国际,奇峰国际集团有限公司,煤炭
HK1229,南南资源,南南资源实业有限公司,煤炭
HK1230,雅士利国际,雅士利国际控股有限公司,乳制品
HK1231,新矿资源,新矿资源有限公司,其他金属矿物
HK1232,金轮天地控股,金轮天地控股有限公司,房地产
HK1233,时代中国控股,时代中国控股有限公司,房地产
HK1234,中国利郎,中国利郎有限公司,男装
HK1235,专业旅运,专业旅运(亚洲)企业有限公司,旅游服务
HK1236,国农控股,国农控股有限公司,软件开发
HK1237,中科生物,中科生物控股有限公司,家具家居
HK1238,宝龙地产,宝龙地产控股有限公司,房地产
HK1239,TEAMWAY INTL GP,Teamway International Group Holdings Limited,包装印刷
HK1240,青建国际,青建国际控股有限公司,房地产
HK1241,双桦控股,双桦控股有限公司,汽车零部件
HK1243,宏安地产,宏安地产有限公司,房地产
HK1245,NIRAKU,"Niraku Gc Holdings, Inc.",博彩
HK1246,保集健康,保集健康控股有限公司,建筑工程
HK1247,米格国际控股,米格国际控股有限公司,童装
HK1249,通力电子,通力电子控股有限公司,消费电子
HK1250,北控清洁能源集团,北控清洁能源集团有限公司,新能源
HK1251,华油能源,华油能源集团有限公司,气油设备与服务
HK1252,中国天瑞水泥,中国天瑞集团水泥有限公司,--
HK1253,中国绿地博大绿泽,中国绿地博大绿泽集团有限公司,园林工程
HK1255,港大零售,港大零售国际控股有限公司,鞋类
HK1257,中国光大绿色环保,中国光大绿色环保有限公司,新能源
HK1258,中国有色矿业,中国有色矿业有限公司,铜
HK1259,中国儿童护理,中国儿童护理有限公司,化妆品
HK1260,皓天财经集团,皓天财经集团控股有限公司,传媒广告
HK1262,蜡笔小新食品,蜡笔小新休闲食品集团有限公司,休闲食品
HK1263,栢能集团,栢能集团有限公司,计算机设备
HK1265,天津津燃公用,天津津燃公用事业股份有限公司,燃气
HK1266,西王特钢,西王特钢有限公司,钢铁
HK1268,美东汽车,中国美东汽车控股有限公司,汽车经销
HK1269,首控集团,中国首控集团有限公司,汽车零部件
HK1270,朗廷-SS,朗廷酒店投资有限公司,--
HK1271,佳明集团控股,佳明集团控股有限公司,房屋建筑
HK1272,大唐环境,大唐环境产业集团股份有限公司,环保工程
HK1273,香港信贷,香港信贷集团有限公司,信贷
HK1277,力量能源,力量矿业能源有限公司,煤炭
HK1278,中国新城镇,中国新城镇发展有限公司,房地产
HK1280,汇银智慧社区,汇银智慧社区有限公司,家电
HK1281,隆基泰和智慧能源,隆基泰和智慧能源控股有限公司,建筑材料
HK1282,中国金洋,中国金洋集团有限公司,计算机设备
HK1285,嘉士利集团,嘉士利集团有限公司,休闲食品
HK1288,农业银行,中国农业银行股份有限公司,银行
HK1289,盛力达科技,无锡盛力达科技股份有限公司,电子元器件
HK1290,中国汇融,中国汇融金融控股有限公司,信贷
HK1292,长安民生物流,重庆长安民生物流股份有限公司,物流
HK1293,广汇宝信,广汇宝信汽车集团有限公司,汽车经销
HK1296,国电科环,国电科技环保集团股份有限公司,环保工程
HK1297,中国擎天软件,中国擎天软件科技集团有限公司,信息化服务
HK1298,云能国际,天美(控股)有限公司,医疗器械
HK1299,友邦保险,友邦保险控股有限公司,保险
HK1300,俊知集团,俊知集团有限公司,通信设备
HK1301,德基科技控股,德基科技控股有限公司,重型机械
HK1302,先健科技,先健科技公司,医疗器械
HK1303,汇力资源,汇力资源(集团)有限公司,其他金属矿物
HK1305,伟志控股,伟志控股有限公司,电子元器件
HK1308,海丰国际,海丰国际控股有限公司,港口运输
HK1310,香港宽频,香港宽频有限公司,通信服务
HK1312,同方康泰,同方康泰产业集团有限公司,水泥
HK1313,华润水泥控股,华润水泥控股有限公司,水泥
HK1314,翠华控股,翠华控股有限公司,餐饮
HK1315,允升国际,允升国际控股有限公司,建筑装饰
HK1316,耐世特,耐世特汽车系统集团有限公司,汽车零部件
HK1317,枫叶教育,中国枫叶教育集团有限公司,教育
HK1318,格菱控股,格菱控股有限公司,环保工程
HK1319,霭华押业信贷,霭华押业信贷控股有限公司,信贷
HK1321,中国新城市,中国新城市商业发展有限公司,房地产
HK1322,创达科技控股,创达科技控股有限公司,电子元器件
HK1323,NEWTREE GROUP,友川集团控股有限公司,综合
HK1326,传递娱乐,天马影视文化控股有限公司,影视
HK1327,时间由你,时间由你国际控股有限公司,钟表
HK1328,精英国际,精英国际有限公司,其他服务
HK1329,首创钜大,首创钜大有限公司,房地产
HK1330,绿色动力环保,绿色动力环保集团股份有限公司,新能源
HK1332,中国透云,中国透云科技集团有限公司,包装印刷
HK1333,中国忠旺,中国忠旺控股有限公司,铝
HK1335,顺泰控股,顺泰控股集团有限公司,包装印刷
HK1336,新华保险,新华人寿保险股份有限公司,保险
HK1337,雷蛇,雷蛇,--
HK1338,霸王集团,霸王国际(集团)控股有限公司,化妆品
HK1339,中国人民保险集团,中国人民保险集团股份有限公司,保险
HK1340,惠生国际,惠生国际控股有限公司,肉制品
HK1341,昊天国际建投,昊天国际建设投资集团有限公司,重型机械
HK1345,中国先锋医药,中国先锋医药控股有限公司,医药商业
HK1347,华虹半导体,华虹半导体有限公司,半导体
HK1348,滉达富控股,滉达富控股有限公司,玩具
HK1349,复旦张江,上海复旦张江生物医药股份有限公司,生物医药
HK1353,诺奇,福建诺奇股份有限公司,男装
HK1355,朸浚国际,朸浚国际集团控股有限公司,酒店
HK1357,美图公司,美图公司,电商及互联网
HK1358,普华和顺,普华和顺集团公司,医疗器械
HK1359,中国信达,中国信达资产管理股份有限公司,资产管理
HK1360,MEGAEXPO HLDG,Mega Expo Holdings Limited,传媒广告
HK1361,361度,361度国际有限公司,鞋类
HK1362,新龙移动,新龙移动集团有限公司,通信设备
HK1363,中滔环保,中滔环保集团有限公司,水务
HK1365,润东汽车,中国润东汽车集团有限公司,汽车经销
HK1366,江南集团,江南集团有限公司,电子元器件
HK1367,广州基金国际控股,广州基金国际控股有限公司,服装配套
HK1368,特步国际,特步国际控股有限公司,体育服装
HK1369,五洲国际,五洲国际控股有限公司,房地产
HK1370,奥威控股,奥威控股有限公司,钢铁
HK1371,华彩控股,华彩控股有限公司,彩票
HK1372,比速科技,比速科技集团国际有限公司,汽车零部件
HK1373,国际家居零售,国际家居零售有限公司,家具家居
HK1375,中州证券,中原证券股份有限公司,证券
HK1378,中国宏桥,中国宏桥集团有限公司,铝
HK1380,中国金石,中国金石矿业控股有限公司,其他金属矿物
HK1381,粤丰环保,粤丰环保电力有限公司,新能源
HK1382,互太纺织,互太纺织控股有限公司,纺织品
HK1383,太阳城集团,太阳城集团控股有限公司,房地产
HK1385,上海复旦,上海复旦微电子集团股份有限公司,半导体
HK1386,国投集团控股,国投集团控股有限公司,鞋类
HK1387,人和商业,人和商业控股有限公司,地产投资
HK1388,安莉芳控股,安莉芳控股有限公司,内衣
HK1389,美捷汇控股,美捷汇控股有限公司,葡萄酒
HK1393,恒鼎实业,恒鼎实业国际发展有限公司,煤炭
HK1395,强泰环保,强泰环保控股有限公司,水务
HK1396,毅德国际,毅德国际控股有限公司,房地产
HK1397,碧瑶绿色集团,碧瑶绿色集团有限公司,其他服务
HK1398,工商银行,中国工商银行股份有限公司,银行
HK1399,飞毛腿,飞毛腿集团有限公司,新能源
HK1400,满地科技股份,宏太控股有限公司,纺织品
HK1415,高伟电子,高伟电子控股有限公司,电子元器件
HK1417,浦江中国,浦江中国控股有限公司,--
HK1418,盛诺集团,盛诺集团有限公司,家具家居
HK1419,盈健医疗,盈健医疗集团有限公司,医院
HK1420,川控股,川控股有限公司,房屋建筑
HK1421,工盖有限公司,工盖有限公司,建筑工程
HK1428,耀才证券金融,耀才证券金融集团有限公司,证券
HK1430,苏创燃气,苏创燃气股份有限公司,燃气
HK1431,原生态牧业,原生态牧业有限公司,乳制品
HK1432,中国圣牧,中国圣牧有机奶业有限公司,乳制品
HK1439,移动互联(中国),移动互联(中国)控股有限公司,包装印刷
HK1443,富临集团控股,富临集团控股有限公司,餐饮
HK1446,鸿福堂,鸿福堂集团控股有限公司,饮料
HK1447,新福港,新福港建设集团有限公司,房屋建筑
HK1448,福寿园,福寿园国际集团有限公司,其他服务
HK1450,世纪睿科,世纪睿科控股有限公司,信息化服务
HK1451,万成集团股份,--,--
HK1452,迪诺斯环保,迪诺斯环保科技控股有限公司,环保工程
HK1456,国联证券,国联证券股份有限公司,证券
HK1458,周黑鸭,周黑鸭国际控股有限公司,休闲食品
HK1459,巨匠建设,巨匠建设集团股份有限公司,房屋建筑
HK1460,扬科集团,扬科集团有限公司,信息化服务
HK1461,鲁证期货,鲁证期货股份有限公司,证券
HK1462,金诚控股,金诚控股有限公司,房屋建筑
HK1466,钱唐控股,钱唐控股有限公司,珠宝首饰
HK1468,英裘控股,英裘(控股)有限公司,纺织品
HK1469,结好金融,结好金融集团有限公司,证券
HK1470,富一国际控股,富一国际控股有限公司,钟表
HK1475,日清食品,日清食品有限公司,--
HK1476,恒投证券,恒泰证券股份有限公司,证券
HK1478,丘钛科技,丘钛科技(集团)有限公司,消费电子
HK1480,恩达集团控股,恩达集团控股有限公司,电子元器件
HK1483,誉宴集团,誉宴集团控股有限公司,餐饮
HK1486,思城控股,思城控股有限公司,房屋建筑
HK1488,百福控股,百福控股有限公司,服饰配件
HK1492,中地乳业,中国中地乳业控股有限公司,乳制品
HK1495,集一家居,集一家居国际控股有限公司,建筑材料
HK1496,亚积邦租赁,亚积邦租赁控股有限公司,建筑工程
HK1498,培力控股,培力控股有限公司,中药
HK1499,前进控股集团,前进控股集团有限公司,房屋建筑
HK1500,现恒建筑,现恒建筑控股有限公司,房屋建筑
HK1508,中国再保险,中国再保险(集团)股份有限公司,保险
HK1509,和美医疗,和美医疗控股有限公司,医院
HK1513,丽珠医药,丽珠医药集团股份有限公司,药品
HK1515,华润医疗,华润凤凰医疗控股有限公司,医院
HK1518,新世纪医疗,新世纪医疗控股有限公司,医院
HK1520,华信金融投资,香港华信金融投资有限公司,服装
HK1522,京投交通科技,京投轨道交通科技控股有限公司,信息化服务
HK1523,珩湾科技,珩湾科技有限公司,计算机设备
HK1526,瑞慈医疗,瑞慈医疗服务控股有限公司,医院
HK1527,天洁环境,浙江天洁环境科技股份有限公司,环保工程
HK1528,红星美凯龙,红星美凯龙家居集团股份有限公司,地产投资
HK1530,三生制药,三生制药,生物医药
HK1532,中国派对文化,中国派对文化控股有限公司,内衣
HK1533,庄园牧场,兰州庄园牧场股份有限公司,乳制品
HK1536,煜荣集团,煜荣集团控股有限公司,电子元器件
HK1538,中奥到家,中奥到家集团有限公司,物业管理
HK1539,汇能集团,汇能集团控股国际有限公司,家具家居
HK1540,澳狮环球,--,--
HK1543,中盈盛达融资担保,广东中盈盛达融资担保投资股份有限公司,信贷
HK1546,德莱建业,德莱建业集团有限公司,--
HK1547,IBI GROUP HLDGS,IBI Group Holdings Limited,建筑装饰
HK1548,金斯瑞生物科技,金斯瑞生物科技股份有限公司,生物医药
HK1549,永丰集团控股,永丰集团控股有限公司,港口运输
HK1551,广州农商银行,广州农村商业银行股份有限公司,银行
HK1552,BHCC HOLDING,BHCC Holding Limited,房屋建筑
HK1555,MI能源,MI能源控股有限公司,油气开采
HK1556,建业建荣,建业建荣控股有限公司,房屋建筑
HK1557,剑虹集团控股,剑虹集团控股有限公司,建筑工程
HK1558,东阳光药,宜昌东阳光长江药业股份有限公司,药品
HK1559,均安控股,均安控股有限公司,建筑工程
HK1560,星星地产,星星地产集团(开曼群岛)有限公司,房地产
HK1561,万辉化工,万辉化工控股有限公司,化工用品
HK1563,友联租赁,--,--
HK1565,成实外教育,成实外教育有限公司,教育
HK1566,华夏动漫,华夏动漫形象有限公司,动漫
HK1568,承达集团,承达集团有限公司,建筑装饰
HK1569,民生教育,民生教育集团有限公司,教育
HK1570,伟业控股,伟业控股有限公司,房地产
HK1571,信邦控股,信邦控股有限公司,汽车零部件
HK1572,中国艺术金融,中国艺术金融控股有限公司,信贷
HK1573,南方能源,中国优质能源集团有限公司,煤炭
HK1575,慕容控股,慕容控股有限公司,家具家居
HK1576,齐鲁高速,--,--
HK1577,汇鑫小贷,泉州汇鑫小额贷款股份有限公司,信贷
HK1578,天津银行,天津银行股份有限公司,银行
HK1579,颐海国际,颐海国际控股有限公司,食品添加剂
HK1580,大森控股,大森控股集团有限公司,林业及木材
HK1581,进昇集团控股,进升集团控股有限公司,房屋建筑
HK1583,亲亲食品,亲亲食品集团(开曼)股份有限公司,休闲食品
HK1585,雅迪控股,雅迪集团控股有限公司,汽车制造
HK1586,中国力鸿,中国力鸿检验控股有限公司,其他服务
HK1587,欣融国际,--,--
HK1588,畅捷通,畅捷通信息技术股份有限公司,软件开发
HK1589,中国物流资产,中国物流资产控股有限公司,地产投资
HK1591,汛和集团,汛和集团控股有限公司,房屋建筑
HK1592,基石控股,--,--
HK1596,翼辰实业,河北翼辰实业集团股份有限公司,轨道交通装备
HK1598,21世纪教育,--,--
HK1599,城建设计,北京城建设计发展集团股份有限公司,建筑工程
HK1600,天伦燃气,中国天伦燃气控股有限公司,燃气
HK1606,国银租赁,国银金融租赁股份有限公司,融资租赁
HK1608,伟能集团,伟能集团国际控股有限公司,电力
HK1609,创建集团控股,创建集团(控股)有限公司,房屋建筑
HK1610,中粮肉食,中粮肉食控股有限公司,肉制品
HK1611,桐成控股,桐成控股有限公司,电子元器件
HK1612,永胜医疗,永胜医疗控股有限公司,医疗器械
HK1613,协同通信,协同通信集团有限公司,通信设备
HK1615,奥邦建筑,--,--
HK1616,星宏传媒,星宏传媒控股有限公司,纺织品
HK1617,南方通信,南方通信控股有限公司,通信设备
HK1618,中国中冶,中国冶金科工股份有限公司,建筑工程
HK1619,天合化工,天合化工集团有限公司,化工用品
HK1620,加达控股,--,--
HK1621,域高国际控股,--,--
HK1622,力高集团,力高地产集团有限公司,房地产
HK1623,海隆控股,海隆控股有限公司,气油设备与服务
HK1626,旅业国际,旅业国际控股有限公司,包装印刷
HK1627,安保工程控股,安保工程控股有限公司,建筑装饰
HK1628,禹洲地产,禹洲地产股份有限公司,房地产
HK1629,盟科控股,盟科控股有限公司,包装印刷
HK1630,建成控股,建成控股有限公司,房屋建筑
HK1631,REF HOLDINGS,REF Holdings Limited,包装印刷
HK1632,民商创科,膳源控股有限公司,餐饮
HK1633,上谕集团,上谕集团控股有限公司,房屋建筑
HK1635,大众公用,上海大众公用事业(集团)股份有限公司,燃气
HK1636,中国金属利用,中国金属资源利用有限公司,铜
HK1637,顺兴集团控股,顺兴集团(控股)有限公司,房屋建筑
HK1638,佳兆业集团,佳兆业集团控股有限公司,房地产
HK1639,安捷利实业,安捷利实业有限公司,电子元器件
HK1647,雄岸科技,SHIS Limited,房屋建筑
HK1649,内蒙古能建,内蒙古能源建设投资股份有限公司,建筑工程
HK1651,津上机床中国,津上精密机床(中国)有限公司,电子元器件
HK1652,福森药业,--,--
HK1653,MOS HOUSE,--,--
HK1655,OKURA HOLDINGS,Okura Holdings Limited,博彩
HK1656,亿仕登控股,亿仕登控股有限公司,电子元器件
HK1658,邮储银行,中国邮政储蓄银行股份有限公司,银行
HK1659,海天能源,--,--
HK1660,兆邦基地产,善乐国际控股有限公司,重型机械
HK1661,智美体育,智美体育集团,体育赛事
HK1662,义合控股,义合控股有限公司,建筑工程
HK1663,汉港控股,汉港控股集团有限公司,房地产
HK1665,槟杰科达,槟杰科达国际有限公司,--
HK1666,同仁堂科技,北京同仁堂科技发展股份有限公司,中药
HK1667,进阶发展,进阶发展集团有限公司,建筑装饰
HK1668,华南城,华南城控股有限公司,地产投资
HK1669,环球信贷集团,环球信贷集团有限公司,信贷
HK1671,天保能源,--,--
HK1672,歌礼制药-B,--,--
HK1673,华章科技,华章科技控股有限公司,电子元器件
HK1675,亚信科技,--,--
HK1676,中国升海食品,中国升海食品控股有限公司,海产品
HK1678,中创环球,中创环球控股有限公司,家具家居
HK1679,瑞斯康集团,瑞斯康集团控股有限公司,电子元器件
HK1680,澳门励骏,澳门励骏创建有限公司,博彩
HK1681,康臣药业,康臣药业集团有限公司,药品
HK1682,华隆金控,华隆金控有限公司,服装
HK1683,皇中国际,皇中国际控股有限公司,建筑装饰
HK1685,博耳电力,博耳电力控股有限公司,环保工程
HK1686,新意网集团,新意网集团有限公司,--
HK1689,华禧控股,华禧控股有限公司,包装印刷
HK1690,立基工程控股,--,--
HK1693,璋利国际,璋利国际控股有限公司,房屋建筑
HK1695,椰丰集团,椰丰集团有限公司,食品添加剂
HK1696,复锐医疗科技,Sisram Medical Ltd,医疗器械
HK1697,山东国信,山东省国际信托股份有限公司,--
HK1698,博士蛙国际,博士蛙国际控股有限公司,童装
HK1699,普甜食品,中国普甜食品控股有限公司,肉制品
HK1700,华地国际控股,华地国际控股有限公司,百货商城
HK1702,东光化工,东光化工有限公司,化工用品
HK1703,首沣控股,--,--
HK1705,宾仕国际,--,--
HK1706,双运控股,双运控股有限公司,--
HK1707,致浩达控股,致浩达控股有限公司,--
HK1708,三宝科技,南京三宝科技股份有限公司,信息化服务
HK1709,云裳衣,云裳衣控股有限公司,服装配套
HK1710,致丰工业电子,致丰工业电子集团有限公司,--
HK1711,欧化,欧化国际有限公司,--
HK1712,龙资源,--,--
HK1713,四川能投发展,--,--
HK1715,米技国际控股,--,--
HK1716,毛记葵涌,--,--
HK1717,澳优,澳优乳业股份有限公司,乳制品
HK1718,宏基集团控股,宏基集团控股有限公司,建筑工程
HK1719,中国通商集团,--,--
HK1720,普天通信集团,普天通信集团有限公司,--
HK1721,FSM HOLDINGS,--,--
HK1722,建鹏控股,建鹏控股有限公司,--
HK1723,港亚控股,--,--
HK1725,恒达科技控股,--,--
HK1726,HKE HOLDINGS,--,--
HK1727,河北建设,河北建设集团股份有限公司,--
HK1728,正通汽车,中国正通汽车服务控股有限公司,汽车经销
HK1729,汇聚科技,--,--
HK1730,LHN,贤能集团有限公司,--
HK1731,其利工业集团,--,--
HK1733,易大宗,易大宗控股有限公司,煤炭
HK1735,泓盈控股,--,--
HK1736,中国育儿网络,--,--
HK1737,亚洲实业集团,--,--
HK1738,飞尚无烟煤,飞尚无烟煤资源有限公司,煤炭
HK1739,齐屹科技,--,--
HK1741,成志控股,--,--
HK1742,HPC HOLDINGS,--,--
HK1743,苍南仪表,--,--
HK1746,万顺集团控股,--,--
HK1748,信源企业集团,--,--
HK1749,杉杉品牌,--,--
HK1750,全达电器集团控股,--,--
HK1751,景联集团,--,--
HK1752,澳洲成峰高教,--,--
HK1755,新城悦,--,--
HK1757,俊裕地基,--,--
HK1758,博骏教育,--,--
HK1759,中油洁能控股,--,--
HK1760,英恒科技,--,--
HK1761,宝宝树集团,--,--
HK1762,万咖壹联,--,--
HK1763,中国同辐,--,--
HK1765,希望教育,--,--
HK1766,中国中车,中国中车股份有限公司,轨道交通装备
HK1767,TS WONDERS,--,--
HK1771,新丰泰集团,新丰泰集团控股有限公司,汽车经销
HK1772,赣锋锂业,--,--
HK1773,天立教育,--,--
HK1775,精英汇集团,--,--
HK1776,广发证券,广发证券股份有限公司,证券
HK1777,花样年控股,花样年控股集团有限公司,房地产
HK1778,彩生活,彩生活服务集团有限公司,物业管理
HK1781,新昌创展控股,--,--
HK1782,飞思达科技,--,--
HK1783,金仑控股有限公司,--,--
HK1785,成都高速,--,--
HK1786,铁建装备,中国铁建高新装备股份有限公司,重型机械
HK1787,山东黄金,--,--
HK1788,国泰君安国际,国泰君安国际控股有限公司,证券
HK1789,爱康医疗,爱康医疗控股有限公司,--
HK1790,达力环保,--,--
HK1793,伟工控股,--,--
HK1796,耀高控股,--,--
HK1798,大唐新能源,中国大唐集团新能源股份有限公司,新能源
HK1799,新特能源,新特能源股份有限公司,新能源
HK1800,中国交通建设,中国交通建设股份有限公司,建筑工程
HK1801,信达生物-B,--,--
HK1803,北京体育文化,北京体育文化产业集团有限公司,体育服务
HK1806,汇付天下,--,--
HK1808,企展控股,企展控股有限公司,信息化服务
HK1809,浦林成山,--,--
HK1810,小米集团-W,--,--
HK1811,中广核新能源,中国广核新能源控股有限公司,新能源
HK1812,晨鸣纸业,山东晨鸣纸业集团股份有限公司,纸制品
HK1813,合景泰富集团,合景泰富地产控股有限公司,房地产
HK1815,金猫银猫,--,--
HK1816,中广核电力,中国广核电力股份有限公司,电力
HK1818,招金矿业,招金矿业股份有限公司,贵金属
HK1819,富贵鸟,富贵鸟股份有限公司,鞋类
HK1820,济丰包装,--,--
HK1822,弘达金融控股,弘达金融控股有限公司,消费电子
HK1823,华昱高速,华昱高速集团有限公司,公路运输
HK1825,STERLING GP,--,--
HK1826,达飞控股,达飞控股有限公司,房屋建筑
HK1827,卓珈控股,--,--
HK1828,大昌行集团,大昌行集团有限公司,汽车经销
HK1829,中国机械工程,中国机械设备工程股份有限公司,建筑工程
HK1830,必瘦站,必瘦站美容科技有限公司,美容保健
HK1831,十方控股,十方控股有限公司,出版
HK1833,平安好医生,银泰商业(集团)有限公司,--
HK1835,瑞威资管,--,--
HK1836,九兴控股,九兴控股有限公司,鞋类
HK1837,五谷磨房,--,--
HK1838,CHINAPROPERTIES,China Properties Group Ltd.,房地产
HK1841,优越集团控股,--,--
HK1845,维港环保科技,--,--
HK1848,中国飞机租赁,中国飞机租赁集团控股有限公司,融资租赁
HK1850,海鑫集团,--,--
HK1851,银杏教育,--,--
HK1856,依波路,依波路控股有限公司,钟表
HK1858,春立医疗,北京市春立正达医疗器械股份有限公司,医疗器械
HK1860,汇量科技,--,--
HK1862,景瑞控股,景瑞控股有限公司,房地产
HK1863,中国龙天集团,中国龙天集团有限公司,化工用品
HK1866,中国心连心化肥,中国心连心化肥有限公司,化肥
HK1868,同方友友,同方友友控股有限公司,家具家居
HK1869,利宝阁集团,--,--
HK1872,冠轈控股,--,--
HK1877,君实生物-B,--,--
HK1878,南戈壁-S,南戈壁资源有限公司,--
HK1880,百丽国际,百丽国际控股有限公司,--
HK1882,海天国际,海天国际控股有限公司,电子元器件
HK1883,中信国际电讯,中信国际电讯集团有限公司,通信服务
HK1884,EPRINT集团,eprint集团有限公司,包装印刷
HK1885,中国优材,中国优材(控股)有限公司,林业及木材
HK1886,汇源果汁,中国汇源果汁集团有限公司,果汁饮料
HK1888,建滔积层板,建滔积层板控股有限公司,电子元器件
HK1889,三爱健康集团,三爱健康产业集团有限公司,药品
HK1890,中国科培,--,--
HK1891,兴合控股,--,--
HK1893,中材股份,中国中材股份有限公司,重型机械
HK1894,恒益控股,--,--
HK1896,猫眼娱乐,--,--
HK1897,美亨实业,--,--
HK1898,中煤能源,中国中煤能源股份有限公司,煤炭
HK1899,兴达国际,兴达国际控股有限公司,汽车零部件
HK1900,中国智能交通,中国智能交通系统(控股)有限公司,信息化服务
HK1902,银城国际控股,--,--
