index_col,stock_code,shortname,fullname,address,income,profit,number,comedate,book,report,industry,bussiness
908,HK1048,煜新控股,煜新控股有限公司,新加坡,--,--,187,2010-12-06,--,,钢铁,铁矿石、煤炭及钢材产品的贸易及分销；用于金属包装行业的镀锡钢片及相关产品的生产、销售及分销。
909,HK1049,时富投资,时富投资集团有限公司,百慕达,--,--,937,1994-04-27,--,,家具家居,提供移动互联网服务及网上游戏服务;提供金融服务;销售家俬及家居用品及电器;及投资控股。
910,HK1050,嘉利国际,嘉利国际控股有限公司,百慕达,--,--,3900,1996-12-16,--,,计算机设备,五金塑胶业务、电子专业代工业务、消费者及服务业业务、房地产业务。
911,HK1051,国际资源,国际资源集团有限公司,百慕达,--,--,42,1994-04-29,--,,贵金属,自营投资业务、金融服务业务、放债业务及房地产业务。
912,HK1052,越秀交通基建,越秀交通基建有限公司,百慕达,--,--,1482,1997-01-30,--,,公路运输,投资、经营及管理位于中国广东省及其他经济发展高增长省份的高速公路及桥梁。
913,HK1053,重庆钢铁股份,重庆钢铁股份有限公司,中国重庆市,--,--,6582,1997-10-17,--,,钢铁,中厚钢板、钢坯、型材、线材及焦化副产品的生产和销售。
914,HK1055,中国南方航空股份,中国南方航空股份有限公司,中国广东省,--,--,92178,1997-07-31,--,,航空运输,提供国内、港澳台地区及国际航空客运、货运及邮运服务
915,HK1057,浙江世宝,浙江世宝股份有限公司,中国浙江省,--,--,1886,2006-05-16,--,,汽车零部件,汽车转向器及配件的研发、生产和销售。
916,HK1058,粤海制革,粤海制革有限公司,香港,--,--,529,1996-12-16,--,,服饰配件,加工与销售皮革半制成品及制成品。
917,HK1059,看通集团,看通集团有限公司,开曼群岛,--,--,144,1997-01-23,--,,信息化服务,销售文化产品及销售系统及特许权（包括销售系统产品、软件特许权及订制、提供服务及租赁系统产品）。
918,HK1060,阿里影业,阿里巴巴影业集团有限公司,百慕达,--,--,1065,1994-05-12,--,,影视,运营一个以互联网为核心驱动，涵盖娱乐内容宣传发行及全产业链娱乐平台，亦投资于内容制作及发展将娱乐内容商业化的解决方案。
919,HK1061,亿胜生物科技,亿胜生物科技有限公司,开曼群岛,--,--,1056,2001-06-27,--,,生物医药,投资控股，在中国开发、制造及销售生物药品。
920,HK1062,国开国际投资,国开国际投资有限公司,--,--,--,7,1994-05-10,--,,--,投资货币市场证券、上市和未上市机构之股票及债务相关证券资。
序号,股票代码,股票简称,公司名称,注册地址,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,主营业务
921,HK1063,新确科技,新确科技有限公司,百慕达,--,--,28,1994-05-10,--,,通信设备,于香港从事电话及相关产品之设计及销售、二手电脑相关组件之处理及贸易、提供经纪、配售及包销服务、放债服务及企业对企业跨境电子商务及支付业务。
922,HK1064,中华国际,中华国际控股有限公司,百慕达,--,--,30,1997-10-13,--,,地产投资,物业投资及发展。
923,HK1065,天津创业环保股份,天津创业环保集团股份有限公司,中国天津市,--,--,1469,1994-05-17,--,,水务,"污水处理及相关设施的建设管理,自来水供水、中水及供热供冷服务及相关设施的建设管理等业务"
924,HK1066,威高股份,山东威高集团医用高分子制品股份有限公司,中国威海市,--,--,10693,2004-02-27,--,,医疗器械,研究及开发、生产及销售一次性使用医疗产品、骨科产品及血液净化产品。
925,HK1068,雨润食品,中国雨润食品集团有限公司,百慕达,--,--,10000,2005-10-03,--,,肉制品,屠宰、生产及销售冷鲜肉与冷冻肉及深加工肉产品。
926,HK1069,中国农林低碳,中国农林低碳控股有限公司,开曼群岛,--,--,82,2009-10-08,--,,林业及木材,林业管理、提供与管理、租赁、销售及安装集装箱房屋有关的服务、生物质燃料产品的生产及销售、借贷及投资控股。
927,HK1070,TCL电子,TCL多媒体科技控股有限公司,开曼群岛,--,--,20306,1999-11-26,--,,消费电子,生产及销售彩色电视机。
928,HK1071,华电国际电力股份,华电国际电力股份有限公司,中国北京市,--,--,28042,1999-06-30,--,,电力,从事发电、供热、煤炭销售及其他相关业务，电力业务相关的技术服务、信息咨询
929,HK1072,东方电气,东方电气股份有限公司,中国四川省,--,--,20487,1994-06-06,--,,环保工程,大型发电成套设备、工程承包及服务等。
930,HK1073,浩伦农科,浩伦农业科技集团有限公司,开曼群岛,--,--,1000,2002-01-14,--,,化肥,买卖肥料、农药、其他农产品及非农资产品；制造及销售农药及肥料；提供植保技术服务；绿化苗木之培育、生产种植及销售。
931,HK1075,首都信息,首都信息发展股份有限公司,中国北京市,--,--,1500,2001-12-21,--,,信息化服务,提供信息技术及服务供应，包括有系统集成、软件开发、IT规划与咨询及IT运维等。
932,HK1076,博华太平洋,博华太平洋国际控股有限公司,百慕达,--,--,1993,2002-02-11,--,,博彩,博彩及度假村业务，包括发展北马里亚纳群岛联邦塞班岛综合度假村。
933,HK1079,松景科技,松景科技控股有限公司,百慕达,--,--,158,1999-11-26,--,,计算机设备,生产及销售优质电脑部件及消费电子产品。
934,HK1080,胜利管道,胜利油气管道控股有限公司,开曼群岛,--,--,1157,2009-12-18,--,,其他金属矿物,生产用于石油行业及基础设施行业的螺旋缝埋弧焊管、直缝埋弧焊管及冷弯型钢；以及贸易电解铜、铝锭、氧化铝、镍及聚乙烯贸易。
935,HK1082,香港教育国际,香港教育(国际)投资集团有限公司,百慕达,--,--,203,2011-07-04,--,,教育,提供私人教育服务、投资证券、物业投资及借贷业务。
936,HK1083,港华燃气,港华燃气有限公司,开曼群岛,--,--,21948,2001-04-20,--,,燃气,销售及经销管道燃气，包括提供管道燃气、燃气管网建设、经营城市管道气网、经营燃气汽车加气站、以及销售气体相关用具。
937,HK1085,亨鑫科技,亨鑫科技有限公司,新加坡,--,--,927,2010-12-23,--,,通信设备,研究、设计、开发及制造电信及技术产品；生产移动通信射频同轴电缆及移动通信系统交换设备。
938,HK1086,好孩子国际,好孩子国际控股有限公司,开曼群岛,--,--,12708,2010-11-24,--,,家具家居,婴儿推车、儿童汽车安全座、婴儿床、自行车、三轮车及其他儿童耐用品的设计、研发、生产、营销及销售。
939,HK1087,威讯控股,威讯控股有限公司,开曼群岛,--,--,257,2010-11-16,--,,通信设备,提供网络系统整合，包括提供网络基础建设解决方案、网络专业服务及办公室自动化的移动互联网软件，及买卖电信设备。
940,HK1088,中国神华,中国神华能源股份有限公司,中国北京市,--,--,89057,2005-06-15,--,,煤炭,煤炭、电力的生产和销售，铁路、港口和船舶运输，煤制烯烃等业务
序号,股票代码,股票简称,公司名称,注册地址,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,主营业务
941,HK1089,乐游科技控股,乐游科技控股有限公司,开曼群岛,--,--,534,2011-01-11,--,,游戏,网络游戏的开发、发行及营运方面的投资。
942,HK1090,大明国际,大明国际控股有限公司,开曼群岛,--,--,4194,2010-12-01,--,,钢铁,加工、分销及销售不锈钢产品及碳钢产品。
943,HK1091,中信大锰,中信大锰控股有限公司,百慕达,--,--,8001,2010-11-18,--,,其他金属矿物,于中国大陆进行锰矿开采、矿石加工及下游加工业务，亦于加蓬进行锰矿开采及矿石加工业务。
944,HK1093,石药集团,石药集团有限公司,香港,--,--,10749,1994-06-21,--,,药品,生产及销售制药品。
945,HK1094,中国公共采购,中国公共采购有限公司,百慕达,--,--,120,2002-07-03,--,,电商及互联网,大宗商品贸易；能源管理服务(EMC)；建设及运营电子化公共采购平台；并提供采购资讯及增值服务。
946,HK1096,中能国际控股,中能国际控股集团有限公司,开曼群岛,--,--,361,2011-09-28,--,,鞋类,于中国制造及销售休闲鞋履、服装及相关配饰及经营油站。
947,HK1097,有线宽频,有线宽频有限公司,香港,--,--,1940,1999-11-24,--,,有线电视,提供收费电视服务、互联网及多媒体服务。
948,HK1098,路劲,路劲基建有限公司,百慕达,--,--,3188,1996-07-04,--,,房地产,基建合作企业发展、经营及管理收费公路，以及经营房地产发展及投资业务。
949,HK1099,国药控股,国药控股股份有限公司,中国上海市,--,--,55961,2009-09-23,--,,医药商业,分销药物、医疗器械及医药制品；经营医药连锁店；及分销实验室用品、制造及分销化学试剂、生产及销售医药制品。
950,HK1100,飞达控股,飞达帽业控股有限公司,百慕达,--,--,5078,2000-12-13,--,,服饰配件,制造、贸易及零售帽品以及专利产品。
951,HK1101,华荣能源,中国华荣能源股份有限公司,开曼群岛,--,--,702,2010-11-19,--,,综合,造船、动力工程、海洋工程、工程机械以及能源勘探及生产的业务，专注于与石油及天然气相关的客户及市场。
952,HK1102,环能国际,环能国际控股有限公司,开曼群岛,--,--,21,2003-02-18,--,,新能源,投资控股、物业投资、天然资源及能源以及资讯科技相关业务。
953,HK1103,大生农业金融,上海大生农业金融科技股份有限公司,中国上海市,--,--,593,2005-07-13,--,,油气开采,路桥建设、农产品及石化产品供应链服务、农业产业链金融服务及农业大数据服务。
954,HK1104,亚太资源,亚太资源有限公司,百慕达,--,--,17,1998-12-29,--,,钢铁,商品贸易；及上市及非上市证券买卖及投资。
955,HK1105,星岛,星岛新闻集团有限公司,百慕达,--,--,1693,1996-07-10,--,,出版,媒体、物业持有以及投资控股。
956,HK1106,铭霖控股,中国海景控股有限公司,开曼群岛,--,--,470,2003-06-25,--,,包装印刷,制造及销售包装物料。
957,HK1107,当代置业,当代置业(中国)有限公司,开曼群岛,--,--,1472,2013-07-12,--,,房地产,物业发展、提供房地产代理服务、酒店经营、物业租赁、提供家庭新科技服务及移民服务，以及项目管理。
958,HK1108,洛阳玻璃股份,洛阳玻璃股份有限公司,中国河南省,--,--,690,1994-07-08,--,,电子元器件,光电电子和信息显示超薄玻璃。
959,HK1109,华润置地,华润置地有限公司,开曼群岛,--,--,34108,1996-11-08,--,,房地产,于中国发展销售物业、物业投资及管理、酒店经营及提供建筑、装修服务及其他物业发展相关服务。
960,HK1110,金活医药集团,金活医药集团有限公司,开曼群岛,--,--,986,2010-11-25,--,,医药商业,于中国及香港从事品牌进口医药及保健产品的分销及制造和销售电疗及物疗设备及一般医疗检查设备。
序号,股票代码,股票简称,公司名称,注册地址,主营业务收入(201904),净利润(201904),员工人数,上市日期,招股书,公司财报,行业分类,主营业务
961,HK1111,创兴银行,创兴银行有限公司,香港,--,--,1600,1994-07-11,--,,银行,银行业及有关金融服务。
962,HK1112,H&H国际控股,健合(H&H)国际控股有限公司,开曼群岛,--,--,3000,2010-12-17,--,,乳制品,制造与销售高端婴幼儿营养品、婴幼儿护理用品、成人营养补充剂及护肤品。
963,HK1113,长实集团,长江实业集团有限公司,开曼群岛,--,--,20000,2015-06-03,--,,房地产,物业发展及投资、酒店及服务套房业务、物业及项目管理，以及飞机租赁。
964,HK1114,BRILLIANCE CHI,华晨中国汽车控股有限公司,百慕达,--,--,7150,1999-10-22,--,,汽车制造,在中国制造及销售宝马汽车，制造及销售轻型客车及汽车零部件。
965,HK1115,西藏水资源,西藏水资源有限公司,开曼群岛,--,--,460,2011-06-30,--,,瓶装水,在中国生产及销售水产品及啤酒产品。
966,HK1116,MAYER HOLDINGS,美亚控股有限公司,开曼群岛,--,--,250,2004-06-21,--,,钢铁,制造及买卖钢管、钢片及其他钢造产品及飞机租赁。
967,HK1117,现代牧业,中国现代牧业控股有限公司,开曼群岛,--,--,6017,2010-11-26,--,,乳制品,向客户生产及销售原料奶以供加工为奶类产品；及生产及销售液态奶产品。
968,HK1118,高力集团,高力集团有限公司,百慕达,--,--,1452,1994-07-15,--,,钢铁,制造与销售金属产品与建筑材料。
969,HK1119,创梦天地,--,--,--,--,--,2018-12-06,--,,--,--
970,HK1120,雅视光学,雅视光学集团有限公司,百慕达,--,--,5700,1996-11-08,--,,眼镜,制造及买卖配光眼镜架及太阳眼镜，以及持有物业。
971,HK1121,宝峰时尚,宝峰时尚国际控股有限公司,开曼群岛,--,--,580,2011-01-28,--,,鞋类,生产及出售牌拖鞋、凉鞋及休闲鞋。
